movie_id,primary_title,original_title,start_year,runtime_minutes,genres,imdb_rating,imdb_votes,bom_title,studio,domestic_gross,foreign_gross,year_only,total_gross,primary_name,primary_profession,person_id,join_title,join_year,tmdb_rating,tmdb_votes,popularity,production_budget,main_genre,production_budget_imputed
tt1596346,Soul Surfer,Soul Surfer,2011.0,112.0,"Biography,Drama,Family",7.1,41659.0,Soul Surfer,TriS,43900000.0,3200000.0,2011.0,47100000.0,Sean McNamara,"producer,director,writer",nm0573732,soul surfer,2011,7.0,688.0,8.459,18000000.0,Biography,18000000.0
tt1596350,This Means War,This Means War,2012.0,103.0,"Action,Comedy,Romance",6.3,167438.0,This Means War,Fox,54800000.0,101700000.0,2012.0,156500000.0,McG,"producer,miscellaneous,director",nm0629334,this means war,2012,6.0,2096.0,12.017,65000000.0,Action,65000000.0
tt1596363,The Big Short,The Big Short,2015.0,130.0,"Biography,Comedy,Drama",7.8,309227.0,The Big Short,Par.,70300000.0,63200000.0,2015.0,133500000.0,Adam McKay,"producer,writer,director",nm0570912,the big short,2015,7.3,4657.0,14.327,28000000.0,Biography,28000000.0
tt1596365,The Woman in Black,The Woman in Black,2012.0,95.0,"Drama,Fantasy,Horror",6.4,165357.0,The Woman in Black,CBS,54300000.0,73400000.0,2012.0,127700000.0,James Watkins,"director,writer,producer",nm1220140,the woman in black,2012,6.1,2122.0,12.781,15000000.0,Drama,15000000.0
tt1596753,Salinger,Salinger,2013.0,120.0,Documentary,6.7,2314.0,Salinger,Wein.,584000.0,67000.0,2013.0,651000.0,Shane Salerno,"writer,producer,music_department",nm0004307,salinger,2013,6.5,31.0,3.814,,Documentary,203437.5
tt1598642,Z for Zachariah,Z for Zachariah,2015.0,98.0,"Drama,Sci-Fi,Thriller",6.0,25429.0,Z for Zachariah,RAtt.,121000.0,0.0,2015.0,121000.0,Craig Zobel,"director,producer,writer",nm0957505,z for zachariah,2015,5.6,471.0,9.464,,Drama,47818.774185201306
tt1598778,Contagion,Contagion,2011.0,106.0,"Action,Drama,Thriller",6.6,201536.0,Contagion,WB,75700000.0,59800000.0,2011.0,135500000.0,Steven Soderbergh,"producer,director,cinematographer",nm0001752,contagion,2011,6.3,2128.0,10.444,60000000.0,Action,60000000.0
tt1598822,New Year's Eve,New Year's Eve,2011.0,113.0,"Comedy,Romance",5.7,76656.0,New Year's Eve,WB (NL),54500000.0,87500000.0,2011.0,142000000.0,Garry Marshall,"writer,producer,actor",nm0005190,new year's eve,2011,5.8,1301.0,11.138,,Comedy,54068136.27254509
tt1598828,One for the Money,One for the Money,2012.0,91.0,"Action,Comedy,Crime",5.3,38473.0,One For the Money,LGF,26400000.0,10500000.0,2012.0,36900000.0,Julie Anne Robinson,"director,producer",nm1455688,one for the money,2012,5.5,615.0,8.62,42000000.0,Action,42000000.0
tt1599348,Safe House,Safe House,2012.0,115.0,"Action,Adventure,Crime",6.8,192655.0,Safe House,Uni.,126400000.0,81700000.0,2012.0,208100000.0,Daniel Espinosa,"director,producer,writer",nm1174251,safe house,2012,6.4,1997.0,13.116,85000000.0,Action,85000000.0
tt1600195,Abduction,Abduction,2011.0,106.0,"Action,Mystery,Thriller",5.1,72552.0,Abduction,LGF,28100000.0,54000000.0,2011.0,82100000.0,John Singleton,"producer,writer,director",nm0005436,abduction,2011,5.8,1791.0,17.69,35000000.0,Action,35000000.0
tt1600196,The Drop,The Drop,2014.0,106.0,"Crime,Drama",7.1,132161.0,The Drop,FoxS,10700000.0,7900000.0,2014.0,18600000.0,Michaël R. Roskam,"director,producer,writer",nm1742427,the drop,2014,6.7,1215.0,14.795,12600000.0,Crime,12600000.0
tt1602472,2 Days in New York,2 Days in New York,2012.0,96.0,"Comedy,Drama,Romance",6.0,13318.0,2 Days in New York,Magn.,633000.0,1000000.0,2012.0,1633000.0,Julie Delpy,"actress,writer,director",nm0000365,2 days in new york,2012,5.6,149.0,7.385,,Comedy,621783.5671342686
tt1602613,Only God Forgives,Only God Forgives,2013.0,90.0,"Crime,Drama",5.7,100318.0,Only God Forgives,RTWC,779000.0,9900000.0,2013.0,10679000.0,Nicolas Winding Refn,"writer,director,producer",nm0716347,only god forgives,2013,5.8,1396.0,10.196,4800000.0,Crime,4800000.0
tt1602620,Amour,Amour,2012.0,127.0,"Drama,Romance",7.9,84960.0,Amour,SPC,6700000.0,13100000.0,2012.0,19800000.0,Michael Haneke,"director,writer,actor",nm0359734,amour,2012,7.7,746.0,10.705,9700000.0,Drama,9700000.0
tt1603257,ATM,ATM,2012.0,90.0,"Horror,Thriller",4.7,21608.0,ATM,IFC,3000.0,0.0,2012.0,3000.0,David Brooks,"producer,editor,director",nm3360080,atm,2012,5.1,291.0,6.984,,Horror,491.80327868852464
tt1604171,Prom,Prom,2011.0,104.0,"Comedy,Drama,Family",5.4,14279.0,Prom,BV,10100000.0,0.0,2011.0,10100000.0,Joe Nussbaum,"director,producer,miscellaneous",nm0638271,prom,2011,6.0,276.0,6.911,8000000.0,Comedy,8000000.0
tt1605630,American Reunion,American Reunion,2012.0,113.0,Comedy,6.7,192250.0,American Reunion,Uni.,57000000.0,178000000.0,2012.0,235000000.0,"Hayden Schlossberg, Jon Hurwitz","producer,writer,director, writer,producer,director","nm1375358, nm1376383",american reunion,2012,6.2,2679.0,17.199,50000000.0,Comedy,50000000.0
tt1605717,Frank,Frank,2014.0,95.0,"Comedy,Drama,Music",7.0,70130.0,Frank,Magn.,645000.0,0.0,2014.0,645000.0,Lenny Abrahamson,"director,producer,writer",nm1049433,frank,2014,6.9,989.0,7.094,,Comedy,245591.18236472947
tt1605783,Midnight in Paris,Midnight in Paris,2011.0,94.0,"Comedy,Fantasy,Romance",7.7,356500.0,Midnight in Paris,SPC,56800000.0,94300000.0,2011.0,151100000.0,Woody Allen,"writer,director,actor",nm0000095,midnight in paris,2011,7.5,3965.0,13.171,30000000.0,Comedy,30000000.0
tt1606259,Knuckle,Knuckle,2011.0,97.0,"Biography,Documentary,Drama",6.8,2642.0,Knuckle,Vita.,2600.0,0.0,2011.0,2600.0,Ian Palmer,"director,cinematographer,producer",nm3817974,knuckle,2011,5.4,16.0,3.493,,Biography,1390.7391708045698
tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,2013.0,98.0,"Action,Thriller",5.3,188383.0,A Good Day to Die Hard,Fox,67300000.0,237300000.0,2013.0,304600000.0,John Moore,"director,camera_department,producer",nm0601382,a good day to die hard,2013,5.2,4437.0,15.858,92000000.0,Action,92000000.0
tt1606389,The Vow,The Vow,2012.0,104.0,"Drama,Romance",6.8,173629.0,The Vow,SGem,125000000.0,71100000.0,2012.0,196100000.0,Michael Sucsy,"director,writer,miscellaneous",nm1302591,the vow,2012,7.1,2409.0,13.046,30000000.0,Drama,30000000.0
tt1606392,Win Win,Win Win,2011.0,106.0,"Comedy,Drama,Sport",7.2,51618.0,Win Win,FoxS,10200000.0,652000.0,2011.0,10852000.0,Tom McCarthy,"actor,producer,writer",nm0565336,win win,2011,6.9,266.0,9.015,,Comedy,4132024.0480961925
tt1608290,Zoolander 2,Zoolander 2,2016.0,101.0,Comedy,4.7,59914.0,Zoolander 2,Par.,28800000.0,27900000.0,2016.0,56700000.0,Ben Stiller,"producer,actor,director",nm0001774,zoolander 2,2016,4.7,1374.0,12.997,50000000.0,Comedy,50000000.0
tt1609479,Better Living Through Chemistry,Better Living Through Chemistry,2014.0,91.0,"Comedy,Drama",6.3,13388.0,Better Living Through Chemistry,Gold.,75100.0,0.0,2014.0,75100.0,"David Posamentier, Geoff Moore","writer,director, writer,director,miscellaneous","nm1506819, nm3819792",better living through chemistry,2014,6.0,141.0,7.393,,Comedy,28595.190380761524
tt1610452,Band Baaja Baaraat,Band Baaja Baaraat,2010.0,139.0,"Comedy,Drama,Romance",7.2,13832.0,Band Baaja Baaraat,Yash,43800.0,60700.0,2010.0,104500.0,Maneesh Sharma,"assistant_director,producer,director",nm1834891,band baaja baaraat,2010,,,,,Comedy,39789.579158316636
tt1611224,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,2012.0,105.0,"Action,Fantasy,Horror",5.9,142853.0,Abraham Lincoln: Vampire Hunter,Fox,37500000.0,79000000.0,2012.0,116500000.0,Timur Bekmambetov,"producer,director,writer",nm0067457,abraham lincoln: vampire hunter,2012,5.6,2009.0,12.498,67500000.0,Action,67500000.0
tt1615147,Margin Call,Margin Call,2011.0,107.0,"Drama,Thriller",7.1,107264.0,Margin Call,RAtt.,5400000.0,14200000.0,2011.0,19600000.0,J.C. Chandor,"producer,director,writer",nm1170855,margin call,2011,6.8,856.0,9.498,3400000.0,Drama,3400000.0
tt1615160,The Foreigner,The Foreigner,2017.0,113.0,"Action,Thriller",7.0,81288.0,The Foreigner,STX,34400000.0,111000000.0,2017.0,145400000.0,Martin Campbell,"director,producer,actor",nm0132709,the foreigner,2017,6.7,1086.0,14.616,35000000.0,Action,35000000.0
tt1615918,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,2011.0,87.0,"Adventure,Animation,Comedy",4.4,28158.0,Alvin and the Chipmunks: Chipwrecked,Fox,133100000.0,209600000.0,2011.0,342700000.0,Mike Mitchell,"actor,director,writer",nm0593610,alvin and the chipmunks: chipwrecked,2011,5.5,1055.0,12.672,80000000.0,Adventure,80000000.0
tt1616195,J. Edgar,J. Edgar,2011.0,137.0,"Biography,Crime,Drama",6.6,115925.0,J. Edgar,WB,37300000.0,47600000.0,2011.0,84900000.0,Clint Eastwood,"actor,producer,director",nm0000142,j. edgar,2011,6.2,1303.0,8.628,35000000.0,Biography,35000000.0
tt1617661,Jupiter Ascending,Jupiter Ascending,2015.0,127.0,"Action,Adventure,Sci-Fi",5.3,166327.0,Jupiter Ascending,WB,47400000.0,136600000.0,2015.0,184000000.0,"Lana Wachowski, Lilly Wachowski","writer,producer,director","nm0905152, nm0905154",jupiter ascending,2015,5.3,4401.0,24.058,179000000.0,Action,179000000.0
tt1618421,White Lion,White Lion,2010.0,88.0,"Drama,Family",6.7,828.0,White Lion,Scre.,0.0,99600.0,2010.0,99600.0,Michael Swan,"camera_department,assistant_director,cinematographer",nm0841615,white lion,2010,,,,,Drama,39361.56949459545
tt1618430,Dum Maaro Dum,Dum Maaro Dum,2011.0,128.0,"Action,Crime,Drama",6.2,3616.0,Dum Maaro Dum,FoxS,564000.0,0.0,2011.0,564000.0,Rohan Sippy,"producer,director,actor",nm1391682,dum maaro dum,2011,5.4,16.0,1.491,5200000.0,Action,5200000.0
tt1618432,I'm in Love with a Church Girl,I'm in Love with a Church Girl,2013.0,118.0,"Crime,Drama,Romance",4.5,1536.0,I'm In Love With a Church Girl,HTR,2400000.0,0.0,2013.0,2400000.0,Steve Race,"director,miscellaneous,producer",nm0705058,i'm in love with a church girl,2013,5.2,24.0,2.834,,Crime,1280000.0
tt1618442,The Last Witch Hunter,The Last Witch Hunter,2015.0,106.0,"Action,Adventure,Fantasy",6.0,86118.0,The Last Witch Hunter,LG/S,27400000.0,119600000.0,2015.0,147000000.0,Breck Eisner,"director,producer,actor",nm0252135,the last witch hunter,2015,5.8,2193.0,16.685,80000000.0,Action,80000000.0
tt1619029,Jackie,Jackie,2016.0,100.0,"Biography,Drama,History",6.7,66008.0,Jackie,FoxS,14000000.0,0.0,2016.0,14000000.0,Pablo Larraín,"producer,writer,director",nm1883257,jackie,2016,6.4,1420.0,8.819,9000000.0,Biography,9000000.0
tt1620680,A Wrinkle in Time,A Wrinkle in Time,2018.0,109.0,"Adventure,Family,Fantasy",4.2,34888.0,A Wrinkle in Time,BV,100500000.0,32200000.0,2018.0,132700000.0,Ava DuVernay,"miscellaneous,writer,producer",nm1148550,a wrinkle in time,2018,5.0,1073.0,12.529,103000000.0,Adventure,103000000.0
tt1620935,Bleed for This,Bleed for This,2016.0,117.0,"Biography,Drama,Sport",6.8,21946.0,Bleed for This,ORF,5100000.0,0.0,2016.0,5100000.0,Ben Younger,"director,writer,producer",nm0950226,bleed for this,2016,6.9,405.0,8.258,16000000.0,Biography,16000000.0
tt1621039,Free Birds,Free Birds,2013.0,91.0,"Adventure,Animation,Comedy",5.9,20934.0,Free Birds,Rela.,55800000.0,54600000.0,2013.0,110400000.0,Jimmy Hayward,"actor,animation_department,director",nm0371755,free birds,2013,5.8,410.0,11.062,55000000.0,Adventure,55000000.0
tt1621045,Think Like a Man,Think Like a Man,2012.0,122.0,"Comedy,Romance",6.6,41043.0,Think Like a Man,SGem,91500000.0,4500000.0,2012.0,96000000.0,Tim Story,"producer,director,actor",nm1103162,think like a man,2012,6.9,438.0,5.905,12000000.0,Comedy,12000000.0
tt1622547,30 Minutes or Less,30 Minutes or Less,2011.0,83.0,"Action,Comedy,Crime",6.1,87254.0,30 Minutes or Less,Sony,37100000.0,3500000.0,2011.0,40600000.0,Ruben Fleischer,"producer,writer,director",nm0281508,30 minutes or less,2011,5.6,825.0,11.315,28000000.0,Action,28000000.0
tt1622979,Final Destination 5,Final Destination 5,2011.0,92.0,Horror,5.9,98061.0,Final Destination 5,WB (NL),42600000.0,115300000.0,2011.0,157900000.0,Steven Quale,"director,miscellaneous,assistant_director",nm0702797,final destination 5,2011,6.0,1701.0,13.392,40000000.0,Horror,40000000.0
tt1623205,Oz the Great and Powerful,Oz the Great and Powerful,2013.0,130.0,"Adventure,Family,Fantasy",6.3,192045.0,Oz The Great and Powerful,BV,234900000.0,258399999.0,2013.0,493299999.0,Sam Raimi,"producer,writer,director",nm0000600,oz the great and powerful,2013,5.8,4829.0,13.377,200000000.0,Adventure,200000000.0
tt1623288,ParaNorman,ParaNorman,2012.0,92.0,"Adventure,Animation,Comedy",7.0,87250.0,ParaNorman,Focus,56000000.0,51100000.0,2012.0,107100000.0,"Chris Butler, Sam Fell","art_department,miscellaneous,writer, director,actor,writer","nm0271402, nm2752098",paranorman,2012,6.8,1358.0,13.32,60000000.0,Adventure,60000000.0
tt1625346,Young Adult,Young Adult,2011.0,94.0,"Comedy,Drama",6.3,74071.0,Young Adult,Par.,16300000.0,6600000.0,2011.0,22900000.0,Jason Reitman,"producer,director,writer",nm0718646,young adult,2011,5.7,603.0,8.335,12000000.0,Comedy,12000000.0
tt1626146,Hector and the Search for Happiness,Hector and the Search for Happiness,2014.0,120.0,"Adventure,Comedy,Drama",7.0,41840.0,Hector And The Search For Happiness,Rela.,1100000.0,0.0,2014.0,1100000.0,Peter Chelsom,"actor,director,writer",nm0155093,hector and the search for happiness,2014,6.8,462.0,7.761,,Adventure,409836.0655737705
tt1627924,Mausam,Mausam,2011.0,161.0,"Drama,Romance,War",4.8,4906.0,Mausam,Eros,728000.0,0.0,2011.0,728000.0,Pankaj Kapur,"actor,director,writer",nm0438488,mausam,2011,,,,,Drama,287703.0380729467
tt1628841,Independence Day: Resurgence,Independence Day: Resurgence,2016.0,120.0,"Action,Adventure,Sci-Fi",5.2,155344.0,Independence Day: Resurgence,Fox,103100000.0,286500000.0,2016.0,389600000.0,Roland Emmerich,"writer,producer,director",nm0000386,independence day: resurgence,2016,5.1,3911.0,15.732,165000000.0,Action,165000000.0
tt1629705,Blackthorn,Blackthorn,2011.0,102.0,"Action,Adventure,Western",6.6,8553.0,Blackthorn,Magn.,201000.0,423000.0,2011.0,624000.0,Mateo Gil,"writer,director,assistant_director",nm0317834,blackthorn,2011,6.7,111.0,7.548,4500000.0,Action,4500000.0
tt1629757,Chasing Mavericks,Chasing Mavericks,2012.0,116.0,"Biography,Drama,Sport",7.2,28994.0,Chasing Mavericks,Fox,6000000.0,600.0,2012.0,6000600.0,"Curtis Hanson, Michael Apted","director,producer,miscellaneous, director,producer,writer","nm0000436, nm0000776",chasing mavericks,2012,7.0,329.0,6.546,20000000.0,Biography,20000000.0
tt1630036,Courageous,Courageous,2011.0,129.0,Drama,7.0,17586.0,Courageous,TriS,34500000.0,0.0,2011.0,34500000.0,Alex Kendrick,"actor,writer,director",nm1731937,courageous,2011,7.0,128.0,7.406,2000000.0,Drama,2000000.0
tt1631867,Edge of Tomorrow,Edge of Tomorrow,2014.0,113.0,"Action,Sci-Fi",7.9,546284.0,Edge of Tomorrow,WB,100200000.0,270300000.0,2014.0,370500000.0,Doug Liman,"producer,director,miscellaneous",nm0510731,edge of tomorrow,2014,7.6,8047.0,19.753,178000000.0,Action,178000000.0
tt1632708,Friends with Benefits,Friends with Benefits,2011.0,109.0,"Comedy,Romance",6.6,317338.0,Friends with Benefits,SGem,55800000.0,93700000.0,2011.0,149500000.0,Will Gluck,"producer,writer,miscellaneous",nm0323239,friends with benefits,2011,6.6,4637.0,14.019,35000000.0,Comedy,35000000.0
tt1633356,Shark Night 3D,Shark Night 3D,2011.0,90.0,"Horror,Thriller",4.0,23190.0,Shark Night 3D,Rela.,18900000.0,21300000.0,2011.0,40200000.0,David R. Ellis,"stunts,assistant_director,actor",nm0254786,shark night 3d,2011,5.0,245.0,7.879,25000000.0,Horror,25000000.0
tt1634122,Johnny English Reborn,Johnny English Reborn,2011.0,101.0,"Action,Adventure,Comedy",6.3,110824.0,Johnny English Reborn,Uni.,8300000.0,151800000.0,2011.0,160100000.0,Oliver Parker,"actor,director,writer",nm0662529,johnny english reborn,2011,6.1,1810.0,15.542,45000000.0,Action,45000000.0
tt1634286,Grassroots,Grassroots,2012.0,98.0,"Comedy,Drama",5.3,996.0,Grassroots,Gold.,12400.0,0.0,2012.0,12400.0,Stephen Gyllenhaal,"director,writer,producer",nm0350455,grassroots,2012,5.1,8.0,3.643,,Comedy,4721.442885771543
tt1636826,Project X,Project X,2012.0,88.0,Comedy,6.7,177782.0,Project X,WB,54700000.0,48000000.0,2012.0,102700000.0,Nima Nourizadeh,"director,editor",nm1294036,project x,2012,6.4,2968.0,9.715,12000000.0,Comedy,12000000.0
tt1637688,In Time,In Time,2011.0,109.0,"Action,Crime,Drama",6.7,346077.0,In Time,Fox,37500000.0,136400000.0,2011.0,173900000.0,Andrew Niccol,"writer,director,producer",nm0629272,in time,2011,6.8,6245.0,18.912,35000000.0,Action,35000000.0
tt1637706,Our Idiot Brother,Our Idiot Brother,2011.0,90.0,"Comedy,Drama",6.4,80738.0,Our Idiot Brother,Wein.,24800000.0,0.0,2011.0,24800000.0,Jesse Peretz,"director,producer,writer",nm0673400,our idiot brother,2011,6.1,527.0,8.523,5000000.0,Comedy,5000000.0
tt1637725,Ted,Ted,2012.0,106.0,"Comedy,Fantasy",6.9,538367.0,Ted,Uni.,218800000.0,330600000.0,2012.0,549400000.0,Seth MacFarlane,"writer,music_department,producer",nm0532235,ted,2012,6.3,7727.0,14.475,50000000.0,Comedy,50000000.0
tt1638355,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,2015.0,116.0,"Action,Adventure,Comedy",7.3,240606.0,The Man From U.N.C.L.E.,WB,45400000.0,64400000.0,2015.0,109800000.0,Guy Ritchie,"director,producer,writer",nm0005363,the man from u.n.c.l.e.,2015,7.1,3525.0,18.956,75000000.0,Action,75000000.0
tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,Client 9: The Rise and Fall of Eliot Spitzer,2010.0,117.0,Documentary,7.4,2097.0,Client 9: The Rise and Fall of Eliot Spitzer,Magn.,189000.0,3500.0,2010.0,192500.0,Alex Gibney,"producer,director,writer",nm0316795,client 9: the rise and fall of eliot spitzer,2010,6.4,18.0,3.107,,Documentary,60156.25
tt1638364,The Armstrong Lie,The Armstrong Lie,2013.0,124.0,"Biography,Documentary,Sport",7.3,6850.0,The Armstrong Lie,SPC,383000.0,0.0,2013.0,383000.0,Alex Gibney,"producer,director,writer",nm0316795,the armstrong lie,2013,7.0,68.0,3.01,,Biography,204866.57785313472
tt1640459,Hobo with a Shotgun,Hobo with a Shotgun,2011.0,86.0,"Action,Comedy,Horror",6.1,41633.0,Hobo With a Shotgun,Magn.,703000.0,0.0,2011.0,703000.0,Jason Eisener,"director,editor,writer",nm2639032,hobo with a shotgun,2011,5.9,300.0,8.844,3000000.0,Action,3000000.0
tt1640484,Jumping the Broom,Jumping the Broom,2011.0,112.0,"Comedy,Drama",5.7,9089.0,Jumping the Broom,TriS,37300000.0,415000.0,2011.0,37715000.0,Salim Akil,"director,producer,writer",nm0015328,jumping the broom,2011,6.0,103.0,8.477,7000000.0,Comedy,7000000.0
tt1641624,My Piece of the Pie,Ma part du gâteau,2011.0,109.0,"Comedy,Drama",5.8,1811.0,My Piece of the Pie,IFC,6900.0,0.0,2011.0,6900.0,Cédric Klapisch,"director,writer,actor",nm0458251,my piece of the pie,2011,5.6,81.0,5.849,,Comedy,2627.254509018036
tt1645080,The Art of Getting By,The Art of Getting By,2011.0,83.0,"Drama,Romance",6.6,53682.0,The Art of Getting By,FoxS,1400000.0,0.0,2011.0,1400000.0,Gavin Wiesen,"director,writer,producer",nm1026883,the art of getting by,2011,6.5,752.0,8.695,4000000.0,Drama,4000000.0
tt1645089,Inside Job,Inside Job,2010.0,109.0,"Crime,Documentary",8.3,65304.0,Inside Job,SPC,4300000.0,3600000.0,2010.0,7900000.0,Charles Ferguson,"producer,director,writer",nm2480587,inside job,2010,7.8,466.0,9.514,2000000.0,Crime,2000000.0
tt1645170,The Dictator,The Dictator,2012.0,83.0,Comedy,6.4,250976.0,The Dictator,Par.,59700000.0,119700000.0,2012.0,179400000.0,Larry Charles,"producer,writer,miscellaneous",nm0153078,the dictator,2012,6.0,3042.0,12.592,65000000.0,Comedy,65000000.0
tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,2014.0,102.0,"Action,Adventure,Animation",7.8,278205.0,How to Train Your Dragon 2,Fox,177000000.0,444500000.0,2014.0,621500000.0,Dean DeBlois,"writer,animation_department,director",nm0213450,how to train your dragon 2,2014,7.7,5589.0,27.106,145000000.0,Action,145000000.0
tt1646980,The Double,The Double,2011.0,98.0,"Action,Crime,Drama",5.9,26994.0,The Double,Imag.,138000.0,3600000.0,2011.0,3738000.0,Michael Brandt,"writer,producer,director",nm0104973,the double,2011,5.9,341.0,9.531,,Action,1621691.9739696311
tt1646987,Wrath of the Titans,Wrath of the Titans,2012.0,99.0,"Action,Adventure,Fantasy",5.7,172330.0,Wrath of the Titans,WB,83700000.0,221600000.0,2012.0,305300000.0,Jonathan Liebesman,"director,writer,editor",nm0509448,wrath of the titans,2012,5.6,2442.0,14.991,150000000.0,Action,150000000.0
tt1647668,Million Dollar Arm,Million Dollar Arm,2014.0,124.0,"Biography,Drama,Sport",7.0,41008.0,Million Dollar Arm,BV,36500000.0,2800000.0,2014.0,39300000.0,Craig Gillespie,"director,producer",nm0318916,million dollar arm,2014,6.8,353.0,7.771,25000000.0,Biography,25000000.0
tt1648179,Here Comes the Boom,Here Comes the Boom,2012.0,105.0,"Action,Comedy,Sport",6.4,81761.0,Here Comes the Boom,Sony,45300000.0,27800000.0,2012.0,73100000.0,Frank Coraci,"director,actor,producer",nm0178997,here comes the boom,2012,6.0,812.0,10.265,42000000.0,Action,42000000.0
tt1648190,The Dark Tower,The Dark Tower,2017.0,95.0,"Action,Adventure,Fantasy",5.7,107518.0,The Dark Tower,Sony,50700000.0,62500000.0,2017.0,113200000.0,Nikolaj Arcel,"writer,director,miscellaneous",nm1064048,the dark tower,2017,5.6,2842.0,15.517,60000000.0,Action,60000000.0
tt1649419,The Impossible,Lo imposible,2012.0,114.0,"Drama,History,Thriller",7.6,177762.0,The Impossible,LG/S,19000000.0,161300000.0,2012.0,180300000.0,J.A. Bayona,"director,writer,actor",nm1291105,the impossible,2012,7.2,3614.0,14.66,40000000.0,Drama,40000000.0
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,Diary of a Wimpy Kid: Rodrick Rules,2011.0,99.0,"Comedy,Family",6.6,23135.0,Diary of a Wimpy Kid: Rodrick Rules,Fox,52700000.0,19700000.0,2011.0,72400000.0,David Bowers,"animation_department,director,writer",nm0101047,diary of a wimpy kid: rodrick rules,2011,6.4,492.0,8.961,18000000.0,Comedy,18000000.0
tt1650062,Super 8,Super 8,2011.0,112.0,"Mystery,Sci-Fi,Thriller",7.0,320575.0,Super 8,Par.,127000000.0,133100000.0,2011.0,260100000.0,J.J. Abrams,"producer,writer,music_department",nm0009190,super 8,2011,6.7,3934.0,14.39,50000000.0,Mystery,50000000.0
tt1650554,Kick-Ass 2,Kick-Ass 2,2013.0,103.0,"Action,Comedy,Crime",6.6,238832.0,Kick-Ass 2,Uni.,28800000.0,32000000.0,2013.0,60800000.0,Jeff Wadlow,"producer,writer,director",nm0905592,kick-ass 2,2013,6.4,3785.0,14.793,28000000.0,Action,28000000.0
tt1655420,My Week with Marilyn,My Week with Marilyn,2011.0,99.0,"Biography,Drama",7.0,79337.0,My Week with Marilyn,Wein.,14600000.0,20500000.0,2011.0,35100000.0,Simon Curtis,"producer,director,actor",nm0193508,my week with marilyn,2011,6.7,741.0,12.081,10000000.0,Biography,10000000.0
tt1655441,The Age of Adaline,The Age of Adaline,2015.0,112.0,"Drama,Fantasy,Romance",7.2,138924.0,The Age of Adaline,LGF,42600000.0,23000000.0,2015.0,65600000.0,Lee Toland Krieger,"producer,director,writer",nm1767218,the age of adaline,2015,7.4,3853.0,8.559,30000000.0,Drama,30000000.0
tt1655442,The Artist,The Artist,2011.0,100.0,"Comedy,Drama,Romance",7.9,217184.0,The Artist,Wein.,44700000.0,88800000.0,2011.0,133500000.0,Michel Hazanavicius,"writer,director,actor",nm0371890,the artist,2011,7.4,1787.0,10.155,16000000.0,Comedy,16000000.0
tt1655460,Wanderlust,Wanderlust,2012.0,98.0,"Comedy,Romance",5.6,69081.0,Wanderlust,Uni.,17500000.0,4200000.0,2012.0,21700000.0,David Wain,"writer,actor,producer",nm0906476,wanderlust,2012,5.4,693.0,9.896,32500000.0,Comedy,32500000.0
tt1657507,Colombiana,Colombiana,2011.0,108.0,"Action,Drama,Thriller",6.4,87659.0,Colombiana,TriS,36700000.0,24300000.0,2011.0,61000000.0,Olivier Megaton,"director,writer,assistant_director",nm0576298,colombiana,2011,6.5,1371.0,10.584,40000000.0,Action,40000000.0
tt1658801,Freeheld,Freeheld,2015.0,103.0,"Biography,Drama,Romance",6.5,10534.0,Freeheld,LGF,573000.0,0.0,2015.0,573000.0,Peter Sollett,"director,writer,cinematographer",nm0813164,freeheld,2015,7.3,360.0,7.313,7000000.0,Biography,7000000.0
tt1658837,The Tall Man,The Tall Man,2012.0,106.0,"Crime,Drama,Horror",5.9,36331.0,The Tall Man,Imag.,0.0,5200000.0,2012.0,5200000.0,Pascal Laugier,"director,writer,actor",nm1052791,the tall man,2012,5.9,569.0,8.149,,Crime,2773333.3333333335
tt1659337,The Perks of Being a Wallflower,The Perks of Being a Wallflower,2012.0,103.0,Drama,8.0,422671.0,The Perks of Being a Wallflower,LG/S,17700000.0,15600000.0,2012.0,33300000.0,Stephen Chbosky,"writer,producer,director",nm0154716,the perks of being a wallflower,2012,7.8,5938.0,15.148,13000000.0,Drama,13000000.0
tt1659343,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning,2012.0,114.0,"Action,Horror,Mystery",5.1,18206.0,Universal Soldier: Day of Reckoning,Magn.,5500.0,364000.0,2012.0,369500.0,John Hyams,"producer,director,writer",nm0404882,universal soldier: day of reckoning,2012,5.3,192.0,8.257,,Action,160303.68763557484
tt1661382,Grudge Match,Grudge Match,2013.0,113.0,"Comedy,Drama,Sport",6.4,54080.0,Grudge Match,WB,29800000.0,15100000.0,2013.0,44900000.0,Peter Segal,"director,producer,writer",nm0781842,grudge match,2013,6.0,711.0,7.918,40000000.0,Comedy,40000000.0
tt1663143,Fun Size,Fun Size,2012.0,86.0,"Adventure,Comedy",5.4,12926.0,Fun Size,Par.,9400000.0,2000000.0,2012.0,11400000.0,Josh Schwartz,"writer,producer,director",nm0777300,fun size,2012,5.5,249.0,7.072,14000000.0,Adventure,14000000.0
